,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xb54e6aadbf1ac1a3ef2a56e358706f0f8e320a0300000000000000000000059f,mainnet,vETH/WETH BPT,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-04-22 04:32:47+00:00
0xdd59f89b5b07b7844d72996fc9d83d81acc8219600000000000000000000059e,mainnet,uniETH-WETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-04-24 17:39:11+00:00
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,6579.95,10942.9060,5892.3340,16835.2400,11375.4239,5459.8161,0,0,2024-05-23 06:50:40+00:00
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,1120.60,821.6949,442.4511,1528.2618,0,1528.2618,264.1158,0,2024-05-23 10:39:59+00:00
0xab99a3e856deb448ed99713dfce62f937e2d4d74000000000000000000000118,base,weETH/wETH,527.43,386.7451,208.2474,719.3032,0,719.3032,124.3107,0,2024-05-23 11:30:23+00:00
0x0c659734f1eef9c63b7ebdf78a164cdd745586db000000000000000000000046,base,USDC/USDbC/axlUSDC,271.65,199.1910,107.2567,0,0,0,-306.4477,0,2024-05-22 22:00:17+00:00
0xfb4c2e6e6e27b5b4a07a36360c89ede29bb3c9b6000000000000000000000026,base,cbETH/WETH,72.67,53.2862,28.6926,0,0,0,-81.9788,0,2024-05-23 11:48:37+00:00
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,12138.98,4322.3734,2327.4318,6719.4319,5551.8743,1167.5576,69.6266,0,2024-05-23 09:38:56+00:00
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,2704.68,963.0658,518.5739,1497.1531,0,1497.1531,15.5134,0,2024-05-22 21:25:46+00:00
0x9fa6ab3d78984a69e712730a2227f20bcc8b5ad900000000000000000000001f,avalanche,yyAVAX-WAVAX-BPT,134.91,48.0379,25.8666,0,0,0,-73.9045,0,2024-05-22 11:39:23+00:00
0xb26f0e66317846bd5fe0cbaa1d269f0efeb05c9600000000000000000000001e,avalanche,USDC-USDT-BPT,20.51,7.3031,3.9324,0,0,0,-11.2355,0,2024-05-22 00:32:06+00:00
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,13513.70,6072.9265,3270.0374,9715.9864,9715.9864,0.0000,373.0225,0,2024-05-23 11:48:19+00:00
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,2139.86,961.6325,517.8021,1538.5018,0,1538.5017,59.0672,0,2024-05-23 07:10:20+00:00
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,2133.53,958.7878,516.2704,1533.9506,0,1533.9506,58.8924,0,2024-05-23 08:25:26+00:00
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,1849.71,831.2418,447.5918,1329.8916,0,1329.8917,51.0580,0,2024-05-23 08:06:00+00:00
0x2ce4457acac29da4736ae6f5cd9f583a6b335c270000000000000000000004dc,arbitrum,sFRAX/4POOL,1227.13,551.4604,296.9402,882.2734,0,882.2733,33.8728,0,2024-05-17 16:53:36+00:00
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,1017.16,457.1019,246.1318,731.3107,0,731.3105,28.0770,0,2024-05-23 10:05:49+00:00
0xc2598280bfea1fe18dfcabd21c7165c40c6859d30000000000000000000004f3,arbitrum,wstETH/sfrxETH,987.03,443.5618,238.8410,709.6480,0,709.6479,27.2453,0,2024-05-23 00:51:08+00:00
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,892.13,400.9146,215.8771,641.4175,0,641.4174,24.6258,0,2024-05-23 10:32:37+00:00
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL-BPT,502.61,225.8681,121.6213,0,0,0,-347.4894,0,2024-05-23 10:11:27+00:00
0x125bc5a031b2db6733bfa35d914ffa428095978b000200000000000000000514,arbitrum,ECLP-AUSDC-AUSDT,363.63,163.4118,87.9910,0,0,0,-251.4028,0,2024-05-22 20:18:37+00:00
0x260dbd54d87a10a0fc9d08622ebc969a3bf4e6bb000200000000000000000536,arbitrum,jitoSOL/wstETH,46.68,20.9775,11.2956,0,0,0,-32.2731,0,2024-05-23 09:44:16+00:00
0x451b0afd69ace11ec0ac339033d54d2543b088a80000000000000000000004d5,arbitrum,plsRDNT-Stable,35.72,16.0522,8.6435,0,0,0,-24.6957,0,2024-05-22 16:26:29+00:00
0xca8ecd05a289b1fbc2e0eaec07360c4bfec07b6100020000000000000000051d,arbitrum,2CLP-AUSDC-USDC,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-05-23 07:57:21+00:00
0xef0c116a2818a5b1a5d836a291856a321f43c2fb00020000000000000000053a,arbitrum,ECLP-WOETH-WETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-05-07 15:42:14+00:00
0x9f8ed1acfe0c863381b9081aff2144fc867aa7730002000000000000000004d4,arbitrum,50ANKR/50ankrETH,0.00,0.0000,0.0000,0,0,0,0.0000,0,2024-01-02 18:27:12+00:00
